-0.250021, -8.889017, -1.995168, 0.001335
-0.343358, -8.878912, -1.703267, 0.451764
-0.289266, -8.887944, -1.881878, 0.180814
-0.308084, -8.886136, -1.823558, 0.270776
-0.360085, -8.873940, -1.642134, 0.542835
-0.326022, -8.882976, -1.763790, 0.361103
-0.376199, -8.868054, -1.580541, 0.634407
-0.270158, -8.889303, -1.939682, 0.090959
-0.391695, -8.861250, -1.518638, 0.726583
-0.406881, -8.853982, -1.456662, 0.819361
-0.434773, -8.835717, -1.332673, 1.007844
-0.447792, -8.825160, -1.271109, 1.103763
-0.421137, -8.845320, -1.394581, 0.913099
-0.472501, -8.801949, -1.149158, 1.299116
-0.483996, -8.788950, -1.089270, 1.399446
-0.494596, -8.774444, -1.030900, 1.502110
-0.460197, -8.813637, -1.210071, 1.201045
-0.504619, -8.758900, -0.973889, 1.607133
-0.514359, -8.742826, -0.917689, 1.713510
-0.531736, -8.706508, -0.812422, 1.938372
-0.539614, -8.686537, -0.763528, 2.056466
-0.523357, -8.725318, -0.863825, 1.824210
-0.547017, -8.665364, -0.717514, 2.179024
-0.553975, -8.642940, -0.674797, 2.306653
-0.560590, -8.619433, -0.635233, 2.439106
-0.566765, -8.594348, -0.600568, 2.579033
-0.572618, -8.567828, -0.570842, 2.726473
-0.578331, -8.540556, -0.543964, 2.878236
-0.583676, -8.510954, -0.526259, 3.043924
-0.588881, -8.479639, -0.516085, 3.221040
-0.594027, -8.446489, -0.514669, 3.411444
-0.599183, -8.412335, -0.518481, 3.614788
-0.604436, -8.375423, -0.537316, 3.838758
-0.609916, -8.336235, -0.569901, 4.080809
-0.621835, -8.251903, -0.675659, 4.626299
-0.628612, -8.205609, -0.758949, 4.944954
-0.636614, -8.154895, -0.879242, 5.319380
-0.615451, -8.296639, -0.604861, 4.326487
-0.646187, -8.099560, -1.042482, 5.758437
-0.656651, -8.041916, -1.230214, 6.234103
-0.685512, -7.907952, -1.821193, 7.506207
-0.703824, -7.832504, -2.226205, 8.352088
-0.728919, -7.743805, -2.819426, 9.426300
-0.760796, -7.643135, -3.586794, 10.751952
-0.801247, -7.527932, -4.526721, 12.320314
-0.846498, -7.404648, -5.465597, 13.901354
-0.669123, -7.979322, -1.472270, 6.790857
-0.904810, -7.259532, -6.087999, 14.956890
-0.965309, -7.109946, -5.860271, 14.732543
-1.023439, -6.965518, -5.308433, 13.581764
-1.076257, -6.826885, -4.255772, 12.100860
-1.114933, -6.711587, -3.159725, 10.516143
-1.146737, -6.606086, -2.173414, 9.098025
-1.164911, -6.520190, -1.486481, 8.118329
-1.176895, -6.443078, -0.928831, 7.331972
-1.186251, -6.369393, -0.416887, 6.667113
-1.188427, -6.305448, -0.028346, 6.137236
-1.185517, -6.187369, 0.648425, 5.232814
-1.177721, -6.136714, 0.906325, 4.905166
-1.167472, -6.089140, 1.139765, 4.615275
-1.154992, -6.044307, 1.353284, 4.355933
-1.189955, -6.242387, 0.351274, 5.621244
-1.140461, -6.001939, 1.550328, 4.121576
-1.107595, -5.921650, 1.917822, 3.695887
-1.087607, -5.885605, 2.078267, 3.515180
-1.125930, -5.959570, 1.747372, 3.890711
-1.043271, -5.818342, 2.375378, 3.187735
-1.019055, -5.786957, 2.513516, 3.037645
-0.993261, -5.757301, 2.644123, 2.894844
-1.066311, -5.851005, 2.231478, 3.346425
-0.966191, -5.729040, 2.768943, 2.758276
-0.937900, -5.702117, 2.888401, 2.627044
-0.909021, -5.675843, 3.005341, 2.498113
-0.878602, -5.651262, 3.115770, 2.375607
-0.814885, -5.605337, 3.324617, 2.138666
-0.847452, -5.627504, 3.223129, 2.254773
-0.746474, -5.564830, 3.513862, 1.913500
-0.711338, -5.545690, 3.604547, 1.803520
-0.781153, -5.584521, 3.421237, 2.025022
-0.637561, -5.511776, 3.770698, 1.588745
-0.674865, -5.528196, 3.689475, 1.695455
-0.561236, -5.481235, 3.925290, 1.377806
-0.600122, -5.495534, 3.851312, 1.482236
-0.521628, -5.467975, 3.995761, 1.274264
-0.481332, -5.455747, 4.062777, 1.171507
-0.440384, -5.444543, 4.126389, 1.069452
-0.399122, -5.433847, 4.188323, 0.967935
-0.357250, -5.424165, 4.246916, 0.867026
-0.314510, -5.415997, 4.300568, 0.766777
-0.271250, -5.408828, 4.350992, 0.667062
-0.227580, -5.402487, 4.398754, 0.567885
-0.183369, -5.397302, 4.442820, 0.469261
-0.138734, -5.393100, 4.483745, 0.371229
-0.093768, -5.389713, 4.522061, 0.273743
-0.048371, -5.387460, 4.556724, 0.177094
-0.002644, -5.386168, 4.588236, 0.081297
0.043336, -5.385671, 4.617081, -0.013499
0.089634, -5.386275, 4.642129, -0.107088
0.136167, -5.387808, 4.663798, -0.199213
0.276750, -5.397361, 4.708442, -0.464102
0.182802, -5.389798, 4.683684, -0.290424
0.371019, -5.408132, 4.716345, -0.624586
0.418167, -5.414750, 4.712258, -0.698049
0.323858, -5.402274, 4.715139, -0.546334
0.465245, -5.422074, 4.702316, -0.765825
0.512192, -5.430044, 4.685909, -0.826958
0.558940, -5.438588, 4.662423, -0.880485
0.651890, -5.456624, 4.599695, -0.967044
0.697655, -5.466433, 4.552001, -0.993107
0.742901, -5.476453, 4.495759, -1.009189
0.605648, -5.447207, 4.637618, -0.929718
0.787543, -5.486584, 4.431131, -1.015470
0.831847, -5.496716, 4.362548, -1.014062
0.229714, -5.393145, 4.698074, -0.378604
0.875079, -5.506806, 4.282580, -1.002671
0.917477, -5.516745, 4.196116, -0.984054
0.959137, -5.526498, 4.105079, -0.959491
0.999868, -5.535992, 4.009277, -0.930338
1.039462, -5.545135, 3.908978, -0.897930
1.078888, -5.554221, 3.808272, -0.864569
1.116447, -5.562690, 3.703123, -0.829083
1.152946, -5.570803, 3.596628, -0.793530
1.188377, -5.578563, 3.489325, -0.758645
1.222732, -5.585980, 3.381646, -0.725007
1.256548, -5.593234, 3.273970, -0.692827
1.288930, -5.600062, 3.166459, -0.662621
1.320058, -5.606548, 3.059378, -0.634984
1.350119, -5.612770, 2.952846, -0.609747
1.379294, -5.618793, 2.846858, -0.587012
1.407412, -5.624594, 2.741566, -0.566401
1.434304, -5.630168, 2.637120, -0.548737
1.461023, -5.635712, 2.532807, -0.531507
1.509795, -5.646118, 2.327588, -0.508248
1.532732, -5.651172, 2.226002, -0.499940
1.554487, -5.656141, 2.125214, -0.494216
1.575238, -5.661063, 2.025068, -0.490589
1.595157, -5.665962, 1.925430, -0.488634
1.614081, -5.670852, 1.826369, -0.488921
1.486009, -5.640986, 2.429767, -0.518477
1.631852, -5.675750, 1.727930, -0.490983
1.649459, -5.680654, 1.629574, -0.493903
1.665267, -5.685619, 1.532086, -0.499271
1.680102, -5.690645, 1.434994, -0.506079
1.694129, -5.695731, 1.338199, -0.514002
1.707029, -5.700917, 1.241776, -0.523371
1.719768, -5.706121, 1.145399, -0.533318
1.730742, -5.711511, 1.049496, -0.544873
1.740918, -5.717000, 0.953749, -0.557173
1.750137, -5.722617, 0.858156, -0.570423
1.758241, -5.728391, 0.762695, -0.584342
1.765391, -5.734306, 0.667300, -0.598826
1.772382, -5.740246, 0.571911, -0.613564
1.777624, -5.746459, 0.476561, -0.628945
1.781913, -5.752826, 0.381168, -0.644580
1.786042, -5.759220, 0.285764, -0.660316
1.788422, -5.765903, 0.190208, -0.676238
1.789846, -5.772745, 0.094511, -0.692116
1.790312, -5.779745, -0.001356, -0.707855
1.789818, -5.786901, -0.097419, -0.723358
1.788363, -5.794211, -0.193707, -0.738533
1.785943, -5.801670, -0.290241, -0.753286
1.783363, -5.809153, -0.386817, -0.767807
1.779010, -5.816901, -0.483892, -0.781521
1.768359, -5.832662, -0.678655, -0.807458
1.761082, -5.840794, -0.776685, -0.818925
1.752824, -5.849037, -0.875066, -0.829443
1.743744, -5.857362, -0.973746, -0.838945
1.733512, -5.865795, -1.072855, -0.847332
1.774495, -5.824671, -0.581016, -0.795127
